1_level,2_level,3_level,4_level,5_level,sub_1,year,subCategory,winner,object,id,primaryContext,secondaryContext,primaryContextType,secondaryContextType,url,pub_date
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,1998,,1,Slam,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,1999,,1,Three Seasons,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2000,,1,Girlfight,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2000,,1,You Can Count on Me,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2001,,1,The Believer,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2002,,1,Personal Velocity: Three Portraits,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2003,,1,American Splendor,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2004,,1,Primer,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2005,,1,Forty Shades of Blue,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2006,,1,Quinceañera,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2007,,1,Padre Nuestro,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2008,,1,Frozen River,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2009,,1,Precious,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2010,,1,Winter's Bone,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2011,,1,Like Crazy,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2012,,1,Beasts of the Southern Wild,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2013,U.S.,1,Fruitvale,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2013,World,1,Jiseul,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2014,World,1,To Kill a Man,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2014,U.S.,1,Whiplash,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2015,World,1,Slow West,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2015,U.S.,1,Me and Earl and the Dying Girl,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2016,World,1,Sand Storm,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2016,U.S.,1,The Birth of a Nation,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2017,World,1,The Nile Hilton Incident,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2017,U.S.,1,I Don't Feel at Home in This World Anymore,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2018,U.S.,1,The Miseducation of Cameron Post,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2018,World,1,Butterflies,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2019,U.S.,1,Clemency,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2019,World,1,The Souvenir,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2020,U.S.,1,Minari,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2020,World,1,"Yalda, a Night for Forgiveness",,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2021,U.S.,1,CODA,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2021,World,1,Hive,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2022,U.S.,1,Nanny,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2022,World,1,Utama,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2023,U.S.,1,A Thousand and One,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Sundance Film Festival,Grand Jury Prize,Dramatic,,2023,World,1,Scrapper,,,,,,https://en.wikipedia.org/wiki/List_of_Sundance_Film_Festival_award_winners,11/2/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1978,,1,Girlfriends,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1979,,1,Best Boy,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1980,,1,Bad Timing,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1981,,1,Chariots of Fire,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1982,,1,Tempest,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1983,,1,The Big Chill,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1984,,1,Places in the Heart,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1985,,1,The Official Story,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1986,,1,The Decline of the American Empire,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1987,,1,The Princess Bride,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1988,,1,Women on the Verge of a Nervous Breakdown,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1989,,1,Roger & Me,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1990,,1,Cyrano de Bergerac,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1991,,1,The Fisher King,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1992,,1,Strictly Ballroom,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1993,,1,The Snapper,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1994,,1,Priest,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1995,,1,Antonia,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1996,,1,Shine,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1997,,1,The Hanging Garden,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1998,,1,Life Is Beautiful,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,1999,,1,American Beauty,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2000,,1,"Crouching Tiger, Hidden Dragon",,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2000,,-1,The Dish,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2000,,-1,Innocence,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2000,,-1,Billy Elliot,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2001,,1,AmÃ©lie,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2001,,-1,Maya,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2001,,-1,Monsoon Wedding,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2002,,1,Whale Rider,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2002,,-1,Bowling for Columbine,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2002,,-1,Bend It Like Beckham,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2003,,1,ZatÅichi,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2003,,-1,Go Further,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2003,,-1,The Corporation,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2004,,1,Hotel Rwanda,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2005,,1,Tsotsi,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2005,,-1,Live and Become,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2005,,-1,Dreamer,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2005,,-1,Brokeback Mountain,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2005,,-1,Mother of Mine,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2006,,1,Bella,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2006,,-1,My Best Friend,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2006,,-1,Dixie Chicks: Shut Up and Sing,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2007,,1,Eastern Promises,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2007,,-1,Juno,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2007,,-1,Body of War,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2008,,1,Slumdog Millionaire,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2008,,-1,More Than a Game,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2008,,-1,The Stoning of Soraya M,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2009,,1,Precious: Based on the Novel 'Push' by Sapphire,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2009,,-1,Mao's Last Dancer,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2009,,-1,Micmacs,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2010,,1,The King's Speech,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2010,,-1,The First Grader,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2011,,1,Where Do We Go Now?,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2011,,-1,Starbuck,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2011,,-1,A Separation,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2012,,1,Silver Linings Playbook,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2012,,-1,Argo,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2012,,-1,Zaytoun,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2013,,1,12 Years a Slave,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2013,,-1,Philomena,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2013,,-1,Prisoners,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2014,,1,The Imitation Game,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2014,,-1,Learning to Drive,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2014,,-1,St. Vincent,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2015,,1,Room,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2015,,-1,Angry Indian Goddesses,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2015,,-1,Spotlight,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2016,,1,La La Land,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2016,,-1,Lion,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2016,,-1,Queen of Katwe,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2017,,1,"Three Billboards Outside Ebbing, Missouri",,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2017,,-1,"I, Tonya",,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2017,,-1,Call Me by Your Name,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2018,,1,Green Book,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2018,,-1,If Beale Street Could Talk,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2018,,-1,Roma,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2019,,1,Jojo Rabbit,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2019,,-1,Marriage Story,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2019,,-1,Parasite,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2020,,1,Nomadland,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2020,,-1,One Night in Miami...,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2020,,-1,Beans,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2021,,1,Belfast,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2021,,-1,Scarborough,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2021,,-1,The Power of the Dog,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2022,,1,The Fabelmans,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2022,,-1,Women Talking,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2022,,-1,Glass Onion: A Knives Out Mystery,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2023,,1,American Fiction,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2023,,-1,The Holdovers,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award,,,2023,,-1,The Boy and the Heron,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award,10/21/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2009,,1,The Topp Twins: Untouchable Girls,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2009,,-1,Capitalism: A Love Story,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2010,,1,Force of Nature: The David Suzuki Movie,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2010,,-1,Nostalgia for the Light,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2011,,-1,The Island President,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2011,,1,First Position,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2011,,-1,Pearl Jam 20,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2012,,1,Artifact,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2012,,-1,Storm Surfers 3D,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2012,,-1,Revolution,,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
film,festivals,Toronto International Film Festival,People's Choice Award: Documentary,,,2013,,1,The Square (Al-Midan),,,,,,https://en.wikipedia.org/wiki/Toronto_International_Film_Festival_People%27s_Choice_Award:_Documentaries,10/4/2023
