1_level,2_level,3_level,4_level,5_level,6_level,sub_1,object,id,rank,url,pub_date
film,rankings,Genre,Courtroom Drama,AFI,,,To Kill a Mockingbird,tt0056592,1,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,12 Angry Men,tt0050083,2,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,Kramer vs. Kramer,tt0079417,3,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,The Verdict,tt0084855,4,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,A Few Good Men,tt0104257,5,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,Witness for the Prosecution,tt0051201,6,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,Anatomy of a Murder,tt0052561,7,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,In Cold Blood,tt0061809,8,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,A Cry in the Dark,tt0094924,9,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Courtroom Drama,AFI,,,Judgment at Nuremberg,tt0055031,10,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Lawrence of Arabia,tt0056172,1,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Ben-Hur,tt0052618,2,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Schindler's List,tt0108052,3,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Gone with the Wind,tt0031381,4,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Spartacus,tt0054331,5,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Titanic,tt0120338,6,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,All Quiet on the Western Front,tt0020629,7,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Saving Private Ryan,tt0120815,8,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,Reds,tt0082979,9,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Epic,AFI,,,The Ten Commandments,tt0049833,10,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,The Wizard of Oz,tt0032138,1,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,The Lord of the Rings: The Fellowship of the Ring,tt0120737,2,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,It's a Wonderful Life,tt0038650,3,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,King Kong,tt0024216,4,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,Miracle on 34th Street,tt0039628,5,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,Field of Dreams,tt0097351,6,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,Harvey,tt0042546,7,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,Groundhog Day,tt0107048,8,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,The Thief of Bagdad,tt0015400,9,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Fantasy,AFI,,,Big,tt0094737,10,https://www.afi.com/afis-10-top-10/,1/1/2008
film,rankings,Genre,Film Noir,Paste,,,The Woman in the Window,tt0037469,1,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Big Sleep,tt0038355,2,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Double Indemnity,tt0036775,3,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Chinatown,tt0071315,4,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Touch of Evil,tt0052311,5,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Third Man,tt0041959,6,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Out of the Past,tt0039689,7,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Kiss Me Deadly,tt0048261,8,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Laura,tt0037008,9,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Sunset Boulevard,tt0043017,10,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Maltese Falcon,tt0033870,11,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Night of the Hunter,tt0048424,12,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Gilda,tt0038559,13,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Elevator to the Gallows,tt0051378,14,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Ace in the Hole,tt0043338,15,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,They Live By Night,tt0040872,16,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Raw Deal,tt0040723,17,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Thieves’ Highway,tt0041958,18,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Killers,tt0038669,19,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Lady From Shanghai,tt0040525,20,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Drunken Angel,tt0040979,21,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,In a Lonely Place,tt0042593,22,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Killing,tt0049406,23,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Big Heat,tt0045555,24,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Wrong Man,tt0051207,25,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Postman Always Rings Twice,tt0038854,26,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Mildred Pierce,tt0037913,27,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Night and the City,tt0042788,28,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Blade Runner,tt0083658,29,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Set-Up,tt0041859,30,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Blue Velvet,tt0090756,31,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Criss Cross,tt0041268,32,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Crime Wave,tt0046878,33,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Night Moves,tt0073453,34,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,"Murder, My Sweet",tt0037101,35,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Nightmare Alley,tt0039661,36,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Blood Simple,tt0086979,37,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,L.A. Confidential,tt0119488,38,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Odd Man Out,tt0039677,39,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Pickup on South Street,tt0046187,40,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,White Heat,tt0042041,41,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Hitch-Hiker,tt0045877,42,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Taxi Driver,tt0075314,43,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Body Heat,tt0082089,44,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Strange Loves of Martha Ivers,tt0038988,45,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Blue Dahlia,tt0038369,46,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,"Sorry, Wrong Number",tt0040823,47,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Journey Into Fear,tt0034922,48,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,One False Move,tt0102592,49,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Le Samourai,tt0062229,50,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Long Goodbye,tt0070334,51,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Mulholland Dr.,tt0166924,52,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Le Doulos,tt0054821,53,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Miller’s Crossing,tt0100150,54,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Last Seduction,tt0110308,55,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Clash By Night,tt0044502,56,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Sexy Beast,tt0203119,57,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Gun Crazy,tt0042530,58,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Shoot the Piano Player,tt0054389,59,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Verdict,tt0039080,60,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Red Rock West,tt0105226,61,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Limey,tt0165854,62,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Fargo,tt0116282,63,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Sweet Smell of Success,tt0051036,64,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Kiss Kiss Bang Bang,tt0373469,65,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,T-Men,tt0039881,66,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Angels With Dirty Faces,tt0029870,67,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Force of Evil,tt0040366,68,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Brick,tt0393109,69,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Sound of Fury,tt0043075,70,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Key Largo,tt0040506,71,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Zodiac,tt0443706,72,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Detour,tt0037638,73,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,D.O.A.,tt0042369,74,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Memento,tt0209144,75,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Lady in the Lake,tt0039545,76,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Prowler,tt0043938,77,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Drive,tt0780504,78,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Asphalt Jungle,tt0042208,79,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Bound,tt0115736,80,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Oldboy,tt0364569,81,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,King of New York,tt0099939,82,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Tension,tt0041954,83,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Se7en,tt0114369,84,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Obsession,tt0041460,85,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Gaslight,tt0036855,86,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Dark City,tt0118929,87,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Black Widow,tt0090738,88,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Usual Suspects,tt0114814,89,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Kiss of Death,tt0039536,90,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Devil in a Blue Dress,tt0112857,91,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,State of Grace,tt0100685,92,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Naked City,tt0040636,93,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,The Grifters,tt0099703,94,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Angel Face,tt0044357,95,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,"After Dark, My Sweet",tt0098994,96,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Croupier,tt0159382,97,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,A Simple Plan,tt0120324,98,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Hard Eight,tt0119256,99,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,Paste,,,Angel Heart,tt0092563,100,https://www.pastemagazine.com/movies/film-noir/the-best-noirs-of-all-time,3/9/2023
film,rankings,Genre,Film Noir,The Independent,,,Double Indemnity,tt0036775,1,https://www.independent.co.uk/arts-entertainment/films/features/film-noir-best-movies-double-indemnity-shadow-of-a-doubt-the-killing-b2103892.html,6/17/2022
film,rankings,Genre,Film Noir,The Independent,,,The Big Sleep,tt0038355,2,https://www.independent.co.uk/arts-entertainment/films/features/film-noir-best-movies-double-indemnity-shadow-of-a-doubt-the-killing-b2103892.html,6/17/2022
